I_abs(s)[cm^-1]/c[mg/ml]
  0.815686E+00  0.105748E-03
  0.823529E+00  0.104251E-03
  0.831373E+00  0.102952E-03
  0.839216E+00  0.101786E-03
  0.847059E+00  0.100705E-03
  0.854902E+00  0.996818E-04
  0.862745E+00  0.987073E-04
  0.870588E+00  0.977863E-04
  0.878431E+00  0.969223E-04
  0.886275E+00  0.961173E-04
  0.894118E+00  0.953526E-04
  0.901961E+00  0.945990E-04
  0.909804E+00  0.938075E-04
  0.917647E+00  0.929296E-04
  0.925490E+00  0.919186E-04
  0.933333E+00  0.907533E-04
  0.941176E+00  0.894251E-04
  0.949020E+00  0.879633E-04
  0.956863E+00  0.864176E-04
  0.964706E+00  0.848539E-04
  0.972549E+00  0.833425E-04
  0.980392E+00  0.819457E-04
  0.988235E+00  0.807106E-04
  0.996078E+00  0.796686E-04
  0.100392E+01  0.788236E-04
  0.101176E+01  0.781719E-04
  0.101961E+01  0.776966E-04
  0.102745E+01  0.773821E-04
  0.103529E+01  0.772120E-04
  0.104314E+01  0.771739E-04
  0.105098E+01  0.772606E-04
  0.105882E+01  0.774643E-04
  0.106667E+01  0.777773E-04
  0.107451E+01  0.781971E-04
  0.108235E+01  0.787200E-04
  0.109020E+01  0.793500E-04
  0.109804E+01  0.800989E-04
  0.110588E+01  0.809866E-04
  0.111373E+01  0.820387E-04
  0.112157E+01  0.832850E-04
  0.112941E+01  0.847515E-04
  0.113725E+01  0.864490E-04
  0.114510E+01  0.883703E-04
  0.115294E+01  0.904853E-04
  0.116078E+01  0.927407E-04
  0.116863E+01  0.950638E-04
  0.117647E+01  0.973770E-04
  0.118431E+01  0.996050E-04
  0.119216E+01  0.101692E-03
  0.120000E+01  0.103615E-03
  0.120784E+01  0.105383E-03
  0.121569E+01  0.107040E-03
  0.122353E+01  0.108653E-03
  0.123137E+01  0.110306E-03
  0.123922E+01  0.112073E-03
  0.124706E+01  0.114009E-03
  0.125490E+01  0.116133E-03
  0.126275E+01  0.118419E-03
  0.127059E+01  0.120804E-03
  0.127843E+01  0.123194E-03
  0.128627E+01  0.125476E-03
  0.129412E+01  0.127537E-03
  0.130196E+01  0.129285E-03
  0.130980E+01  0.130653E-03
  0.131765E+01  0.131618E-03
  0.132549E+01  0.132197E-03
  0.133333E+01  0.132443E-03
  0.134118E+01  0.132434E-03
  0.134902E+01  0.132248E-03
  0.135686E+01  0.131966E-03
  0.136471E+01  0.131570E-03
  0.137255E+01  0.131033E-03
  0.138039E+01  0.130371E-03
  0.138824E+01  0.129582E-03
  0.139608E+01  0.128655E-03
  0.140392E+01  0.127576E-03
  0.141176E+01  0.126343E-03
  0.141961E+01  0.124956E-03
  0.142745E+01  0.123444E-03
  0.143529E+01  0.121837E-03
  0.144314E+01  0.120183E-03
  0.145098E+01  0.118525E-03
  0.145882E+01  0.116903E-03
  0.146667E+01  0.115346E-03
  0.147451E+01  0.113869E-03
  0.148235E+01  0.112479E-03
  0.149020E+01  0.111174E-03
  0.149804E+01  0.109949E-03
  0.150588E+01  0.108792E-03
  0.151373E+01  0.107690E-03
  0.152157E+01  0.106625E-03
  0.152941E+01  0.105574E-03
  0.153725E+01  0.104510E-03
  0.154510E+01  0.103396E-03
  0.155294E+01  0.102202E-03
  0.156078E+01  0.100902E-03
  0.156863E+01  0.994802E-04
  0.157647E+01  0.979413E-04
  0.158431E+01  0.963078E-04
  0.159216E+01  0.946220E-04
  0.160000E+01  0.929388E-04
  0.160784E+01  0.913213E-04
  0.161569E+01  0.898305E-04
  0.162353E+01  0.885123E-04
  0.163137E+01  0.873967E-04
  0.163922E+01  0.864925E-04
  0.164706E+01  0.857798E-04
  0.165490E+01  0.852217E-04
  0.166275E+01  0.847627E-04
  0.167059E+01  0.843402E-04
  0.167843E+01  0.838898E-04
  0.168627E+01  0.833578E-04
  0.169412E+01  0.827020E-04
  0.170196E+01  0.818966E-04
  0.170980E+01  0.809357E-04
  0.171765E+01  0.798281E-04
  0.172549E+01  0.785928E-04
  0.173333E+01  0.772583E-04
  0.174118E+01  0.758587E-04
  0.174902E+01  0.744253E-04
  0.175686E+01  0.729865E-04
  0.176471E+01  0.715632E-04
  0.177255E+01  0.701700E-04
  0.178039E+01  0.688109E-04
  0.178824E+01  0.674866E-04
  0.179608E+01  0.661899E-04
  0.180392E+01  0.649159E-04
  0.181176E+01  0.636617E-04
  0.181961E+01  0.624285E-04
  0.182745E+01  0.612243E-04
  0.183529E+01  0.600671E-04
  0.184314E+01  0.589759E-04
  0.185098E+01  0.579698E-04
  0.185882E+01  0.570649E-04
  0.186667E+01  0.562689E-04
  0.187451E+01  0.555776E-04
  0.188235E+01  0.549740E-04
  0.189020E+01  0.544317E-04
  0.189804E+01  0.539151E-04
  0.190588E+01  0.533846E-04
  0.191373E+01  0.528060E-04
  0.192157E+01  0.521495E-04
  0.192941E+01  0.513998E-04
  0.193725E+01  0.505525E-04
  0.194510E+01  0.496222E-04
  0.195294E+01  0.486335E-04
  0.196078E+01  0.476224E-04
  0.196863E+01  0.466270E-04
  0.197647E+01  0.456834E-04
  0.198431E+01  0.448207E-04
  0.199216E+01  0.440529E-04
  0.200000E+01  0.433817E-04
